"Datum","EAN","Verbruik","Type","Piek"
"2022-01-07T10:00:00+01:00","871687120061402458","1.097","Elektriciteit","true"
"2022-01-07T11:00:00+01:00","871687120061402458","1.282","Elektriciteit","true"
"2022-01-07T12:00:00+01:00","871687120061402458","0.792","Elektriciteit","true"
"2022-01-07T13:00:00+01:00","871687120061402458","0.697","Elektriciteit","true"
"2022-01-07T14:00:00+01:00","871687120061402458","0.798","Elektriciteit","true"
"2022-01-07T15:00:00+01:00","871687120061402458","0.609","Elektriciteit","true"
"2022-01-07T16:00:00+01:00","871687120061402458","1.183","Elektriciteit","true"
"2022-01-07T17:00:00+01:00","871687120061402458","0.941","Elektriciteit","true"
"2022-01-07T18:00:00+01:00","871687120061402458","0.652","Elektriciteit","true"
"2022-01-07T19:00:00+01:00","871687120061402458","0.653","Elektriciteit","true"
"2022-01-07T20:00:00+01:00","871687120061402458","1.345","Elektriciteit","true"
"2022-01-07T21:00:00+01:00","871687120061402458","0.809","Elektriciteit","true"
"2022-01-07T22:00:00+01:00","871687120061402458","0.687","Elektriciteit","true"
"2022-01-07T23:00:00+01:00","871687120061402458","0.642","Elektriciteit","false"
"2022-01-08T00:00:00+01:00","871687120061402458","0.424","Elektriciteit","false"
"2022-01-08T01:00:00+01:00","871687120061402458","0.383","Elektriciteit","false"
"2022-01-08T02:00:00+01:00","871687120061402458","1.064","Elektriciteit","false"
"2022-01-08T03:00:00+01:00","871687120061402458","0.814","Elektriciteit","false"
"2022-01-08T04:00:00+01:00","871687120061402458","0.511","Elektriciteit","false"
"2022-01-08T05:00:00+01:00","871687120061402458","0.321","Elektriciteit","false"
"2022-01-08T06:00:00+01:00","871687120061402458","0.335","Elektriciteit","false"
"2022-01-08T07:00:00+01:00","871687120061402458","0.938","Elektriciteit","false"
"2022-01-08T08:00:00+01:00","871687120061402458","0.692","Elektriciteit","false"
"2022-01-08T09:00:00+01:00","871687120061402458","0.82","Elektriciteit","false"
