Vanaf;Tot;Verbruik laag tarief;Verbruik hoog tarief;Teruglevering laag tarief;Teruglevering hoog tarief;Totaal;
2016-10-08 00:00;2016-10-09 00:00;5,80000;0,00000;-2,50800;0,00000;3,29200;
2016-10-09 00:00;2016-10-10 00:00;9,04000;0,00000;-2,85400;0,00000;6,18600;
2016-10-10 00:00;2016-10-11 00:00;4,10100;3,22800;0,00000;-3,07600;4,25300;
2016-10-11 00:00;2016-10-12 00:00;3,68300;2,33500;0,00000;-3,86600;2,15200;
2016-10-12 00:00;2016-10-13 00:00;3,27100;9,22200;0,00000;-0,00700;12,48600;
2016-10-13 00:00;2016-10-14 00:00;6,09600;2,44300;0,00000;-3,10300;5,43600;
2016-10-14 00:00;2016-10-15 00:00;3,78900;7,22600;0,00000;-2,12600;8,88900;
2016-10-15 00:00;2016-10-16 00:00;6,89900;0,00000;-1,29200;0,00000;5,60700;
2016-10-16 00:00;2016-10-17 00:00;9,37900;0,00000;-4,62900;0,00000;4,75000;
2016-10-17 00:00;2016-10-18 00:00;4,77100;4,55500;0,00000;-0,95800;8,36800;
2016-10-18 00:00;2016-10-19 00:00;4,61000;4,26700;0,00000;-0,75300;8,12400;
2016-10-19 00:00;2016-10-20 00:00;3,90300;7,11300;0,00000;-0,79500;10,22100;
2016-10-20 00:00;2016-10-21 00:00;3,39700;5,63600;0,00000;-0,00100;9,03200;
2016-10-21 00:00;2016-10-22 00:00;3,50700;4,88900;0,00000;-2,29000;6,10600;
2016-10-22 00:00;2016-10-23 00:00;6,55100;0,00000;-1,50400;0,00000;5,04700;
2016-10-23 00:00;2016-10-24 00:00;5,30300;0,00000;-0,05000;0,00000;5,25300;
2016-10-24 00:00;2016-10-25 00:00;3,33000;4,11100;0,00000;0,00000;7,44100;
2016-10-25 00:00;2016-10-26 00:00;3,34200;4,07200;0,00000;0,00000;7,41400;
2016-10-26 00:00;2016-10-27 00:00;3,32300;2,33100;0,00000;-2,70400;2,95000;
2016-10-27 00:00;2016-10-28 00:00;3,26600;3,39200;0,00000;-0,05700;6,60100;
2016-10-28 00:00;2016-10-29 00:00;3,37200;6,72800;0,00000;0,00000;10,10000;
2016-10-29 00:00;2016-10-30 00:00;9,85100;0,00000;-1,55400;0,00000;8,29700;
2016-10-30 00:00;2016-10-31 00:00;12,54000;0,00000;-2,84100;0,00000;9,69900;
2016-10-31 00:00;2016-11-01 00:00;5,71600;6,84900;0,00000;-3,29100;9,27400;
2016-11-01 00:00;2016-11-02 00:00;4,78300;4,15700;0,00000;-1,27800;7,66200;
2016-11-02 00:00;2016-11-03 00:00;4,29400;8,31900;0,00000;-0,75800;11,85500;
2016-11-03 00:00;2016-11-04 00:00;4,38500;3,19400;0,00000;-0,34400;7,23500;
2016-11-04 00:00;2016-11-05 00:00;4,33200;5,24600;0,00000;-0,88800;8,69000;
2016-11-05 00:00;2016-11-06 00:00;8,19100;0,00000;-1,24200;0,00000;6,94900;
2016-11-06 00:00;2016-11-07 00:00;13,77800;0,00000;-0,12300;0,00000;13,65500;
2016-11-07 00:00;2016-11-08 00:00;4,64300;5,41800;0,00000;0,00000;10,06100;
2016-11-08 00:00;2016-11-09 00:00;5,71000;3,46800;0,00000;-2,03900;7,13900;
2016-11-09 00:00;2016-11-10 00:00;7,07100;7,94200;0,00000;0,00000;15,01300;
2016-11-10 00:00;2016-11-11 00:00;4,48800;4,55100;0,00000;-0,01900;9,02000;
2016-11-11 00:00;2016-11-12 00:00;6,70700;7,00800;0,00000;-0,10900;13,60600;
2016-11-12 00:00;2016-11-13 00:00;8,37200;0,00000;-0,04500;0,00000;8,32700;
2016-11-13 00:00;2016-11-14 00:00;10,51100;0,00000;0,00000;0,00000;10,51100;
2016-11-14 00:00;2016-11-15 00:00;5,18100;4,00500;0,00000;-0,05300;9,13300;
2016-11-15 00:00;2016-11-16 00:00;3,92800;4,14400;0,00000;-0,00200;8,07000;
2016-11-16 00:00;2016-11-17 00:00;3,53900;10,18200;0,00000;0,00000;13,72100;
2016-11-17 00:00;2016-11-18 00:00;4,21800;4,61900;0,00000;-0,90300;7,93400;
2016-11-18 00:00;2016-11-19 00:00;3,18200;8,72200;0,00000;-0,15600;11,74800;
2016-11-19 00:00;2016-11-20 00:00;9,98000;0,00000;-0,54000;0,00000;9,44000;
2016-11-20 00:00;2016-11-21 00:00;7,33900;0,00000;-0,27300;0,00000;7,06600;
2016-11-21 00:00;2016-11-22 00:00;4,17000;4,88500;0,00000;-0,04900;9,00600;
2016-11-22 00:00;2016-11-23 00:00;4,89900;7,34500;0,00000;-0,53100;11,71300;
2016-11-23 00:00;2016-11-24 00:00;4,46900;6,39000;0,00000;-0,08100;10,77800;
2016-11-24 00:00;2016-11-25 00:00;5,89600;5,02200;0,00000;-0,89400;10,02400;
2016-11-25 00:00;2016-11-26 00:00;5,04900;6,57400;0,00000;-1,61800;10,00500;
2016-11-26 00:00;2016-11-27 00:00;10,21800;0,00000;-0,84300;0,00000;9,37500;
2016-11-27 00:00;2016-11-28 00:00;8,75600;0,00000;-0,63200;0,00000;8,12400;
2016-11-28 00:00;2016-11-29 00:00;4,60200;5,31100;0,00000;-2,18800;7,72500;
2016-11-29 00:00;2016-11-30 00:00;3,79600;4,43300;0,00000;-2,20000;6,02900;
2016-11-30 00:00;2016-12-01 00:00;4,09500;6,97300;0,00000;-1,61200;9,45600;
2016-12-01 00:00;2016-12-02 00:00;7,08000;5,75100;0,00000;0,00000;12,83100;
2016-12-02 00:00;2016-12-03 00:00;3,34100;11,41700;0,00000;0,00000;14,75800;
2016-12-03 00:00;2016-12-04 00:00;8,48900;0,00000;-1,52600;0,00000;6,96300;
2016-12-04 00:00;2016-12-05 00:00;14,42200;0,00000;-1,29300;0,00000;13,12900;
2016-12-05 00:00;2016-12-06 00:00;4,78800;3,24600;0,00000;-1,62700;6,40700;
2016-12-06 00:00;2016-12-07 00:00;4,49800;5,21900;0,00000;-1,42100;8,29600;
2016-12-07 00:00;2016-12-08 00:00;4,48700;7,82700;0,00000;-0,01900;12,29500;
2016-12-08 00:00;2016-12-09 00:00;4,66300;3,77700;0,00000;-0,50500;7,93500;
2016-12-09 00:00;2016-12-10 00:00;5,19900;5,35700;0,00000;-0,06200;10,49400;
2016-12-10 00:00;2016-12-11 00:00;8,43500;0,00000;-0,00700;0,00000;8,42800;
2016-12-11 00:00;2016-12-12 00:00;10,47300;0,00000;-0,15500;0,00000;10,31800;
2016-12-12 00:00;2016-12-13 00:00;5,07300;5,04400;0,00000;-0,00800;10,10900;
2016-12-13 00:00;2016-12-14 00:00;4,92200;7,92700;0,00000;0,00000;12,84900;
2016-12-14 00:00;2016-12-15 00:00;6,23500;8,21400;0,00000;0,00000;14,44900;
2016-12-15 00:00;2016-12-16 00:00;4,46600;5,66400;0,00000;-0,00500;10,12500;
2016-12-16 00:00;2016-12-17 00:00;3,97100;7,86900;0,00000;-0,31500;11,52500;
2016-12-17 00:00;2016-12-18 00:00;10,11500;0,00000;0,00000;0,00000;10,11500;
2016-12-18 00:00;2016-12-19 00:00;14,50600;0,00000;0,00000;0,00000;14,50600;
2016-12-19 00:00;2016-12-20 00:00;4,41600;4,25300;0,00000;-0,64900;8,02000;
2016-12-20 00:00;2016-12-21 00:00;4,60400;5,51900;0,00000;-0,86600;9,25700;
2016-12-21 00:00;2016-12-22 00:00;6,03900;5,07900;0,00000;-0,15500;10,96300;
2016-12-22 00:00;2016-12-23 00:00;5,87900;6,94700;0,00000;0,00000;12,82600;
2016-12-23 00:00;2016-12-24 00:00;5,90000;7,66900;0,00000;-0,12700;13,44200;
2016-12-24 00:00;2016-12-25 00:00;11,37000;0,00000;-0,09400;0,00000;11,27600;
2016-12-25 00:00;2016-12-26 00:00;18,06600;0,00000;0,00000;0,00000;18,06600;
2016-12-26 00:00;2016-12-27 00:00;7,75600;0,00000;-0,92700;0,00000;6,82900;
2016-12-27 00:00;2016-12-28 00:00;4,25800;7,81400;0,00000;-0,49500;11,57700;
2016-12-28 00:00;2016-12-29 00:00;8,18000;7,23600;0,00000;0,00000;15,41600;
2016-12-29 00:00;2016-12-30 00:00;5,44000;6,46100;0,00000;-0,78800;11,11300;
2016-12-30 00:00;2016-12-31 00:00;4,09400;3,81300;0,00000;-1,31300;6,59400;
2016-12-31 00:00;2017-01-01 00:00;14,32000;0,00000;0,00000;0,00000;14,32000;
2016-01-01 00:00;2017-01-01 00:00;1.893,46900;1.068,00200;-363,83100;-888,73800;1.708,90200;
