Vanaf;Tot;Verbruik laag tarief;Verbruik hoog tarief;Teruglevering laag tarief;Teruglevering hoog tarief;Totaal;
2015-10-10 00:00;2015-10-11 00:00;7,86500;0,00000;0,00000;0,00000;7,86500;
2015-10-11 00:00;2015-10-12 00:00;7,47300;0,00000;-5,63200;0,00000;1,84100;
2015-10-12 00:00;2015-10-13 00:00;4,61600;3,32100;0,00000;-3,80000;4,13700;
2015-10-13 00:00;2015-10-14 00:00;4,72400;6,27000;0,00000;-0,49600;10,49800;
2015-10-14 00:00;2015-10-15 00:00;4,02500;6,07400;0,00000;0,00000;10,09900;
2015-10-15 00:00;2015-10-16 00:00;4,72600;3,78600;0,00000;-0,00900;8,50300;
2015-10-16 00:00;2015-10-17 00:00;3,49900;3,91400;0,00000;0,00000;7,41300;
2015-10-17 00:00;2015-10-18 00:00;11,95400;0,00000;-0,60100;0,00000;11,35300;
2015-10-18 00:00;2015-10-19 00:00;5,35800;0,00000;-0,66400;0,00000;4,69400;
2015-10-19 00:00;2015-10-20 00:00;4,53900;6,41100;0,00000;-0,08300;10,86700;
2015-10-20 00:00;2015-10-21 00:00;3,95100;4,74700;0,00000;-0,19800;8,50000;
2015-10-21 00:00;2015-10-22 00:00;4,24500;3,69000;0,00000;-1,07500;6,86000;
2015-10-22 00:00;2015-10-23 00:00;3,74300;6,51700;0,00000;-0,00300;10,25700;
2015-10-23 00:00;2015-10-24 00:00;3,88800;6,19100;0,00000;-1,70600;8,37300;
2015-10-24 00:00;2015-10-25 00:00;5,78000;0,00000;-0,48100;0,00000;5,29900;
2015-10-25 00:00;2015-10-26 00:00;9,77900;0,00000;-1,69300;0,00000;8,08600;
2015-10-26 00:00;2015-10-27 00:00;3,47100;4,66500;0,00000;-4,00400;4,13200;
2015-10-27 00:00;2015-10-28 00:00;2,71100;3,35900;0,00000;-4,26000;1,81000;
2015-10-28 00:00;2015-10-29 00:00;2,45200;2,30200;0,00000;-0,78500;3,96900;
2015-10-29 00:00;2015-10-30 00:00;2,40600;1,89400;0,00000;-3,11800;1,18200;
2015-10-30 00:00;2015-10-31 00:00;2,46600;1,81700;0,00000;-2,49600;1,78700;
2015-10-31 00:00;2015-11-01 00:00;4,31100;0,00000;-3,92700;0,00000;0,38400;
2015-11-01 00:00;2015-11-02 00:00;7,65600;0,00000;-4,07600;0,00000;3,58000;
2015-11-02 00:00;2015-11-03 00:00;5,45400;7,06700;0,00000;-4,02700;8,49400;
2015-11-03 00:00;2015-11-04 00:00;4,88300;3,50000;0,00000;-2,45500;5,92800;
2015-11-04 00:00;2015-11-05 00:00;3,03200;5,85200;0,00000;-0,26200;8,62200;
2015-11-05 00:00;2015-11-06 00:00;3,56900;4,83600;0,00000;-0,21200;8,19300;
2015-11-06 00:00;2015-11-07 00:00;3,18300;9,52800;0,00000;-0,41800;12,29300;
2015-11-07 00:00;2015-11-08 00:00;7,60200;0,00000;-0,01500;0,00000;7,58700;
2015-11-08 00:00;2015-11-09 00:00;5,72300;0,00000;-1,24000;0,00000;4,48300;
2015-11-09 00:00;2015-11-10 00:00;5,76900;3,95300;0,00000;-0,61100;9,11100;
2015-11-10 00:00;2015-11-11 00:00;4,61000;4,25100;0,00000;0,00000;8,86100;
2015-11-11 00:00;2015-11-12 00:00;3,24200;7,76300;0,00000;-0,04100;10,96400;
2015-11-12 00:00;2015-11-13 00:00;3,87500;7,29600;0,00000;-0,12900;11,04200;
2015-11-13 00:00;2015-11-14 00:00;3,08900;2,42200;0,00000;-1,31300;4,19800;
2015-11-14 00:00;2015-11-15 00:00;8,59400;0,00000;-0,10200;0,00000;8,49200;
2015-11-15 00:00;2015-11-16 00:00;12,36800;0,00000;-0,14200;0,00000;12,22600;
2015-11-16 00:00;2015-11-17 00:00;3,60500;5,12900;0,00000;-0,01300;8,72100;
2015-11-17 00:00;2015-11-18 00:00;3,81800;5,47200;0,00000;-0,33600;8,95400;
2015-11-18 00:00;2015-11-19 00:00;2,87400;4,98700;0,00000;-0,58400;7,27700;
2015-11-19 00:00;2015-11-20 00:00;4,15200;4,52100;0,00000;-0,00900;8,66400;
2015-11-20 00:00;2015-11-21 00:00;3,34700;10,39000;0,00000;0,00000;13,73700;
2015-11-21 00:00;2015-11-22 00:00;9,22900;0,00000;-0,70700;0,00000;8,52200;
2015-11-22 00:00;2015-11-23 00:00;8,82500;0,00000;-1,43100;0,00000;7,39400;
2015-11-23 00:00;2015-11-24 00:00;3,76700;6,75100;0,00000;-2,43100;8,08700;
2015-11-24 00:00;2015-11-25 00:00;3,77500;5,11300;0,00000;-0,00800;8,88000;
2015-11-25 00:00;2015-11-26 00:00;3,36500;8,12800;0,00000;-0,09800;11,39500;
2015-11-26 00:00;2015-11-27 00:00;5,05300;4,21300;0,00000;-2,38000;6,88600;
2015-11-27 00:00;2015-11-28 00:00;3,30800;7,09200;0,00000;-0,40000;10,00000;
2015-11-28 00:00;2015-11-29 00:00;5,80600;0,00000;-1,00600;0,00000;4,80000;
2015-11-29 00:00;2015-11-30 00:00;11,33300;0,00000;0,00000;0,00000;11,33300;
2015-11-30 00:00;2015-12-01 00:00;5,04300;5,43700;0,00000;0,00000;10,48000;
2015-12-01 00:00;2015-12-02 00:00;3,35300;4,57100;0,00000;0,00000;7,92400;
2015-12-02 00:00;2015-12-03 00:00;3,57500;7,61700;0,00000;-0,27900;10,91300;
2015-12-03 00:00;2015-12-04 00:00;4,13900;4,82900;0,00000;-1,29500;7,67300;
2015-12-04 00:00;2015-12-05 00:00;5,99100;9,14600;0,00000;-0,21800;14,91900;
2015-12-05 00:00;2015-12-06 00:00;8,94300;0,00000;0,00000;0,00000;8,94300;
2015-12-06 00:00;2015-12-07 00:00;15,71600;0,00000;-0,07100;0,00000;15,64500;
2015-12-07 00:00;2015-12-08 00:00;3,00900;6,61300;0,00000;-0,80800;8,81400;
2015-12-08 00:00;2015-12-09 00:00;3,87400;4,66000;0,00000;-1,25700;7,27700;
2015-12-09 00:00;2015-12-10 00:00;4,43500;7,40300;0,00000;-1,21900;10,61900;
2015-12-10 00:00;2015-12-11 00:00;3,41500;5,05800;0,00000;-1,18000;7,29300;
2015-12-11 00:00;2015-12-12 00:00;5,64800;6,63200;0,00000;0,00000;12,28000;
2015-12-12 00:00;2015-12-13 00:00;9,31600;0,00000;0,00000;0,00000;9,31600;
2015-12-13 00:00;2015-12-14 00:00;9,69800;0,00000;0,00000;0,00000;9,69800;
2015-12-14 00:00;2015-12-15 00:00;5,72100;6,31100;0,00000;-1,42400;10,60800;
2015-12-15 00:00;2015-12-16 00:00;5,06400;5,44800;0,00000;-0,44600;10,06600;
2015-12-16 00:00;2015-12-17 00:00;5,14200;9,01000;0,00000;0,00000;14,15200;
2015-12-17 00:00;2015-12-18 00:00;3,50600;3,38000;0,00000;-0,74600;6,14000;
2015-12-18 00:00;2015-12-19 00:00;3,49800;5,83000;0,00000;0,00000;9,32800;
2015-12-19 00:00;2015-12-20 00:00;15,74900;0,00000;-0,00100;0,00000;15,74800;
2015-12-20 00:00;2015-12-21 00:00;14,17800;0,00000;-0,01200;0,00000;14,16600;
2015-12-21 00:00;2015-12-22 00:00;3,51300;7,56800;0,00000;-0,01800;11,06300;
2015-12-22 00:00;2015-12-23 00:00;3,91200;5,68600;0,00000;0,00000;9,59800;
2015-12-23 00:00;2015-12-24 00:00;3,68300;5,68200;0,00000;-0,46700;8,89800;
2015-12-24 00:00;2015-12-25 00:00;3,70000;5,30000;0,00000;-0,26000;8,74000;
2015-12-25 00:00;2015-12-26 00:00;8,67900;0,00000;0,00000;0,00000;8,67900;
2015-12-26 00:00;2015-12-27 00:00;24,96400;0,00000;-0,03400;0,00000;24,93000;
2015-12-27 00:00;2015-12-28 00:00;19,11200;0,00000;-0,00100;0,00000;19,11100;
2015-12-28 00:00;2015-12-29 00:00;3,29000;6,15000;0,00000;-0,38000;9,06000;
2015-12-29 00:00;2015-12-30 00:00;4,35600;6,43100;0,00000;-0,15100;10,63600;
2015-12-30 00:00;2015-12-31 00:00;5,05500;4,89000;0,00000;-0,36100;9,58400;
2015-12-31 00:00;2016-01-01 00:00;4,37400;9,54700;0,00000;-0,20000;13,72100;
2015-01-01 00:00;2016-01-01 00:00;2.237,63600;1.409,36900;-345,47300;-936,07400;2.365,45800;
