sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622
07.10.2022 00:00:00,19255690,NaN,NaN,NaN,NaN
08.10.2022 00:00:00,19267455,NaN,NaN,NaN,NaN
09.10.2022 00:00:00,19295518,NaN,NaN,NaN,NaN
10.10.2022 00:00:00,19300957,NaN,NaN,NaN,NaN
11.10.2022 00:00:00,19335733,NaN,NaN,NaN,NaN
12.10.2022 00:00:00,19352262,NaN,NaN,NaN,NaN
13.10.2022 00:00:00,19385497,NaN,NaN,NaN,NaN
14.10.2022 00:00:00,19418728,NaN,NaN,NaN,NaN
15.10.2022 00:00:00,19428839,NaN,NaN,NaN,NaN
16.10.2022 00:00:00,19457593,NaN,NaN,NaN,NaN
17.10.2022 00:00:00,19476955,NaN,NaN,NaN,NaN
18.10.2022 00:00:00,19484849,NaN,NaN,NaN,NaN
19.10.2022 00:00:00,19491507,NaN,NaN,NaN,NaN
20.10.2022 00:00:00,19501450,NaN,NaN,NaN,NaN
21.10.2022 00:00:00,19522644,NaN,NaN,NaN,NaN
22.10.2022 00:00:00,19526477,NaN,NaN,NaN,NaN
23.10.2022 00:00:00,19556094,NaN,NaN,NaN,NaN
24.10.2022 00:00:00,19583533,NaN,NaN,NaN,NaN
25.10.2022 00:00:00,19594480,NaN,NaN,NaN,NaN
26.10.2022 00:00:00,19615695,NaN,NaN,NaN,NaN
27.10.2022 00:00:00,19633977,NaN,NaN,NaN,NaN
28.10.2022 00:00:00,19640742,NaN,NaN,NaN,NaN
29.10.2022 00:00:00,19650278,NaN,NaN,NaN,NaN
30.10.2022 00:00:00,19672012,NaN,NaN,NaN,NaN
31.10.2022 00:00:00,19691986,NaN,NaN,NaN,NaN
01.11.2022 00:00:00,19701268,NaN,NaN,NaN,NaN
02.11.2022 00:00:00,19710930,NaN,NaN,NaN,NaN
03.11.2022 00:00:00,19722161,NaN,NaN,NaN,NaN
04.11.2022 00:00:00,19733881,NaN,NaN,NaN,NaN
05.11.2022 00:00:00,19739109,NaN,NaN,NaN,NaN
06.11.2022 00:00:00,19760900,NaN,NaN,NaN,NaN
07.11.2022 00:00:00,19784008,NaN,NaN,NaN,NaN
08.11.2022 00:00:00,19790361,NaN,NaN,NaN,NaN
09.11.2022 00:00:00,19798121,NaN,NaN,NaN,NaN
10.11.2022 00:00:00,19806312,NaN,NaN,NaN,NaN
11.11.2022 00:00:00,19809781,NaN,NaN,NaN,NaN
12.11.2022 00:00:00,19813852,NaN,NaN,NaN,NaN
13.11.2022 00:00:00,19822182,NaN,NaN,NaN,NaN
14.11.2022 00:00:00,19834079,NaN,NaN,NaN,NaN
15.11.2022 00:00:00,19847560,NaN,NaN,NaN,NaN
16.11.2022 00:00:00,19860076,NaN,NaN,NaN,NaN
17.11.2022 00:00:00,19882084,NaN,NaN,NaN,NaN
18.11.2022 00:00:00,19903635,NaN,NaN,NaN,NaN
19.11.2022 00:00:00,19923871,NaN,NaN,NaN,NaN
20.11.2022 00:00:00,19934499,NaN,NaN,NaN,NaN
21.11.2022 00:00:00,19943382,NaN,NaN,NaN,NaN
22.11.2022 00:00:00,19944441,NaN,NaN,NaN,NaN
23.11.2022 00:00:00,19946532,NaN,NaN,NaN,NaN
24.11.2022 00:00:00,19948799,NaN,NaN,NaN,NaN
25.11.2022 00:00:00,19950813,NaN,NaN,NaN,NaN
26.11.2022 00:00:00,19959006,NaN,NaN,NaN,NaN
27.11.2022 00:00:00,19960942,NaN,NaN,NaN,NaN
28.11.2022 00:00:00,19967367,NaN,NaN,NaN,NaN
29.11.2022 00:00:00,19984286,NaN,NaN,NaN,NaN
30.11.2022 00:00:00,20000319,NaN,NaN,NaN,NaN
01.12.2022 00:00:00,20009701,NaN,NaN,NaN,NaN
02.12.2022 00:00:00,20010813,NaN,NaN,NaN,NaN
03.12.2022 00:00:00,20013418,NaN,NaN,NaN,NaN
04.12.2022 00:00:00,20015442,NaN,NaN,NaN,NaN
05.12.2022 00:00:00,20019383,NaN,NaN,NaN,NaN
06.12.2022 00:00:00,20033621,NaN,NaN,NaN,NaN
07.12.2022 00:00:00,20036469,NaN,NaN,NaN,NaN
08.12.2022 00:00:00,20036823,NaN,NaN,NaN,NaN
09.12.2022 00:00:00,20037484,NaN,NaN,NaN,NaN
10.12.2022 00:00:00,20037949,NaN,NaN,NaN,NaN
11.12.2022 00:00:00,20047911,NaN,NaN,NaN,NaN
12.12.2022 00:00:00,20056356,NaN,NaN,NaN,NaN
13.12.2022 00:00:00,20058273,NaN,NaN,NaN,NaN
14.12.2022 00:00:00,20069592,NaN,NaN,NaN,NaN
15.12.2022 00:00:00,20070964,NaN,NaN,NaN,NaN
16.12.2022 00:00:00,20071809,NaN,NaN,NaN,NaN
17.12.2022 00:00:00,20089387,NaN,NaN,NaN,NaN
18.12.2022 00:00:00,20095432,NaN,NaN,NaN,NaN
19.12.2022 00:00:00,20113111,NaN,NaN,NaN,NaN
20.12.2022 00:00:00,20129121,NaN,NaN,NaN,NaN
21.12.2022 00:00:00,20146455,NaN,NaN,NaN,NaN
22.12.2022 00:00:00,20160498,NaN,NaN,NaN,NaN
23.12.2022 00:00:00,20162689,NaN,NaN,NaN,NaN
24.12.2022 00:00:00,20164191,NaN,NaN,NaN,NaN
25.12.2022 00:00:00,20164772,NaN,NaN,NaN,NaN
26.12.2022 00:00:00,20166908,NaN,NaN,NaN,NaN
27.12.2022 00:00:00,20170938,NaN,NaN,NaN,NaN
28.12.2022 00:00:00,20171432,NaN,NaN,NaN,NaN
29.12.2022 00:00:00,20179488,NaN,NaN,NaN,NaN
30.12.2022 00:00:00,20180124,NaN,NaN,NaN,NaN
31.12.2022 00:00:00,20188347,NaN,NaN,NaN,NaN
01.01.2023 00:00:00,20195304,NaN,NaN,NaN,NaN
02.01.2023 00:00:00,20196368,NaN,NaN,NaN,NaN
03.01.2023 00:00:00,20198567,NaN,NaN,NaN,NaN
04.01.2023 00:00:00,20199518,NaN,NaN,NaN,NaN
05.01.2023 00:00:00,20200322,NaN,NaN,NaN,NaN
06.01.2023 00:00:00,20203397,NaN,NaN,NaN,NaN
07.01.2023 00:00:00,20205414,NaN,NaN,NaN,NaN
08.01.2023 00:00:00,20211320,NaN,NaN,NaN,NaN
09.01.2023 00:00:00,20213289,NaN,NaN,NaN,NaN
10.01.2023 00:00:00,20219531,NaN,NaN,NaN,NaN
11.01.2023 00:00:00,20234476,NaN,NaN,NaN,NaN
12.01.2023 00:00:00,20240533,NaN,NaN,NaN,NaN
13.01.2023 00:00:00,20255714,NaN,NaN,NaN,NaN
14.01.2023 00:00:00,20259758,NaN,NaN,NaN,NaN
15.01.2023 00:00:00,20261656,NaN,NaN,NaN,NaN
16.01.2023 00:00:00,20276139,NaN,NaN,NaN,NaN
17.01.2023 00:00:00,20276490,NaN,NaN,NaN,NaN
18.01.2023 00:00:00,20278499,NaN,NaN,NaN,NaN
19.01.2023 00:00:00,20278935,NaN,NaN,NaN,NaN
20.01.2023 00:00:00,20284206,NaN,NaN,NaN,NaN
21.01.2023 00:00:00,20286439,NaN,NaN,NaN,NaN
22.01.2023 00:00:00,20302143,NaN,NaN,NaN,NaN
23.01.2023 00:00:00,20314434,NaN,NaN,NaN,NaN
24.01.2023 00:00:00,20332296,NaN,NaN,NaN,NaN
25.01.2023 00:00:00,20333597,NaN,NaN,NaN,NaN
26.01.2023 00:00:00,20346722,NaN,NaN,NaN,NaN
27.01.2023 00:00:00,20348934,NaN,NaN,NaN,NaN
28.01.2023 00:00:00,20354147,NaN,NaN,NaN,NaN
29.01.2023 00:00:00,20355517,NaN,NaN,NaN,NaN
30.01.2023 00:00:00,20356768,NaN,NaN,NaN,NaN
31.01.2023 00:00:00,20367685,NaN,NaN,NaN,NaN
01.02.2023 00:00:00,20371445,NaN,NaN,NaN,NaN
02.02.2023 00:00:00,20390547,NaN,NaN,NaN,NaN
03.02.2023 00:00:00,20392590,NaN,NaN,NaN,NaN
04.02.2023 00:00:00,20399326,NaN,NaN,NaN,NaN
05.02.2023 00:00:00,20404013,NaN,NaN,NaN,NaN
06.02.2023 00:00:00,20409603,NaN,NaN,NaN,NaN
07.02.2023 00:00:00,20413266,NaN,NaN,NaN,NaN
08.02.2023 00:00:00,20418006,NaN,NaN,NaN,NaN
09.02.2023 00:00:00,20420548,NaN,NaN,NaN,NaN
10.02.2023 00:00:00,20431704,NaN,NaN,NaN,NaN
11.02.2023 00:00:00,20450666,NaN,NaN,NaN,NaN
12.02.2023 00:00:00,20472438,NaN,NaN,NaN,NaN
13.02.2023 00:00:00,20499715,NaN,NaN,NaN,NaN
14.02.2023 00:00:00,20509426,NaN,NaN,NaN,NaN
15.02.2023 00:00:00,20526751,NaN,NaN,NaN,NaN
16.02.2023 00:00:00,20530533,NaN,NaN,NaN,NaN
17.02.2023 00:00:00,20533039,NaN,NaN,NaN,NaN
18.02.2023 00:00:00,20559795,NaN,NaN,NaN,NaN
19.02.2023 00:00:00,NaN,NaN,NaN,NaN,NaN
20.02.2023 00:00:00,20603374,NaN,NaN,NaN,NaN
21.02.2023 00:00:00,20612774,NaN,NaN,NaN,NaN
22.02.2023 00:00:00,20617364,NaN,NaN,NaN,NaN
23.02.2023 00:00:00,20625242,NaN,NaN,NaN,NaN
24.02.2023 00:00:00,20631124,NaN,NaN,NaN,NaN
25.02.2023 00:00:00,20634540,NaN,NaN,NaN,NaN
26.02.2023 00:00:00,20636721,NaN,NaN,NaN,NaN
27.02.2023 00:00:00,20642652,NaN,NaN,NaN,NaN
28.02.2023 00:00:00,20648603,NaN,NaN,NaN,NaN
01.03.2023 00:00:00,20655441,NaN,NaN,NaN,NaN
02.03.2023 00:00:00,20676183,NaN,NaN,NaN,NaN
03.03.2023 00:00:00,20709683,NaN,NaN,NaN,NaN
04.03.2023 00:00:00,20733656,NaN,NaN,NaN,NaN
05.03.2023 00:00:00,20762516,NaN,NaN,NaN,NaN
06.03.2023 00:00:00,20831134,NaN,NaN,NaN,NaN
07.03.2023 00:00:00,20848496,NaN,NaN,NaN,NaN
08.03.2023 00:00:00,20863244,NaN,NaN,NaN,NaN
09.03.2023 00:00:00,20873901,NaN,NaN,NaN,NaN
10.03.2023 00:00:00,20883982,NaN,NaN,NaN,NaN
11.03.2023 00:00:00,20889291,NaN,NaN,NaN,NaN
12.03.2023 00:00:00,20895567,NaN,NaN,NaN,NaN
13.03.2023 00:00:00,20900038,NaN,NaN,NaN,NaN
14.03.2023 00:00:00,20904396,NaN,NaN,NaN,NaN
15.03.2023 00:00:00,20936604,NaN,NaN,NaN,NaN
16.03.2023 00:00:00,20950683,NaN,NaN,NaN,NaN
17.03.2023 00:00:00,20982607,NaN,NaN,NaN,NaN
18.03.2023 00:00:00,21000157,NaN,NaN,NaN,NaN
19.03.2023 00:00:00,21031161,NaN,NaN,NaN,NaN
20.03.2023 00:00:00,21059348,NaN,NaN,NaN,NaN
21.03.2023 00:00:00,21075643,NaN,NaN,NaN,NaN
22.03.2023 00:00:00,21093772,NaN,NaN,NaN,NaN
23.03.2023 00:00:00,21106311,NaN,NaN,NaN,NaN
24.03.2023 00:00:00,21112615,NaN,NaN,NaN,NaN
25.03.2023 00:00:00,21121881,NaN,NaN,NaN,NaN
26.03.2023 00:00:00,21127483,NaN,NaN,NaN,NaN
27.03.2023 00:00:00,21159419,NaN,NaN,NaN,NaN
28.03.2023 00:00:00,21183627,NaN,NaN,NaN,NaN
29.03.2023 00:00:00,21202901,NaN,NaN,NaN,NaN
30.03.2023 00:00:00,21248651,NaN,NaN,NaN,NaN
31.03.2023 00:00:00,21262377,NaN,NaN,NaN,NaN
01.04.2023 00:00:00,21273938,NaN,NaN,NaN,NaN
02.04.2023 00:00:00,21308776,NaN,NaN,NaN,NaN
03.04.2023 00:00:00,21317295,NaN,NaN,NaN,NaN
04.04.2023 00:00:00,21322979,NaN,NaN,NaN,NaN
05.04.2023 00:00:00,21358742,NaN,NaN,NaN,NaN
06.04.2023 00:00:00,21403779,NaN,NaN,NaN,NaN
07.04.2023 00:00:00,21446902,NaN,NaN,NaN,NaN
08.04.2023 00:00:00,21486938,NaN,NaN,NaN,NaN
09.04.2023 00:00:00,21493945,NaN,NaN,NaN,NaN
10.04.2023 00:00:00,21501550,NaN,NaN,NaN,NaN
11.04.2023 00:00:00,21535619,NaN,NaN,NaN,NaN
12.04.2023 00:00:00,21567045,NaN,NaN,NaN,NaN
13.04.2023 00:00:00,21576513,NaN,NaN,NaN,NaN
14.04.2023 00:00:00,21617817,NaN,NaN,NaN,NaN
15.04.2023 00:00:00,21645410,NaN,NaN,NaN,NaN
16.04.2023 00:00:00,21676283,NaN,NaN,NaN,NaN
17.04.2023 00:00:00,21708365,NaN,NaN,NaN,NaN
18.04.2023 00:00:00,21748923,NaN,NaN,NaN,NaN
19.04.2023 00:00:00,21755214,NaN,NaN,NaN,NaN
20.04.2023 00:00:00,21787183,NaN,NaN,NaN,NaN
21.04.2023 00:00:00,21808997,NaN,NaN,NaN,NaN
22.04.2023 00:00:00,21854559,NaN,NaN,NaN,NaN
23.04.2023 00:00:00,21868292,NaN,NaN,NaN,NaN
24.04.2023 00:00:00,21901851,NaN,NaN,NaN,NaN
25.04.2023 00:00:00,21912583,NaN,NaN,NaN,NaN
26.04.2023 00:00:00,21928640,NaN,NaN,NaN,NaN
27.04.2023 00:00:00,21948611,NaN,NaN,NaN,NaN
28.04.2023 00:00:00,21986027,NaN,NaN,NaN,NaN
29.04.2023 00:00:00,22007401,NaN,NaN,NaN,NaN
30.04.2023 00:00:00,22040069,NaN,NaN,NaN,NaN
01.05.2023 00:00:00,22050294,NaN,NaN,NaN,NaN
02.05.2023 00:00:00,22081883,NaN,NaN,NaN,NaN
03.05.2023 00:00:00,22122338,NaN,NaN,NaN,NaN
04.05.2023 00:00:00,22144285,NaN,NaN,NaN,NaN
05.05.2023 00:00:00,22187072,NaN,NaN,NaN,NaN
06.05.2023 00:00:00,22230925,NaN,NaN,NaN,NaN
07.05.2023 00:00:00,22271575,NaN,NaN,NaN,NaN
08.05.2023 00:00:00,22290662,NaN,NaN,NaN,NaN
09.05.2023 00:00:00,22312372,NaN,NaN,NaN,NaN
10.05.2023 00:00:00,22332565,NaN,NaN,NaN,NaN
11.05.2023 00:00:00,22359086,NaN,NaN,NaN,NaN
12.05.2023 00:00:00,22365993,NaN,NaN,NaN,NaN
13.05.2023 00:00:00,22384557,NaN,NaN,NaN,NaN
14.05.2023 00:00:00,22407152,NaN,NaN,NaN,NaN
15.05.2023 00:00:00,22443110,NaN,NaN,NaN,NaN
16.05.2023 00:00:00,22487512,NaN,NaN,NaN,NaN
17.05.2023 00:00:00,22526919,NaN,NaN,NaN,NaN
18.05.2023 00:00:00,22536239,NaN,NaN,NaN,NaN
19.05.2023 00:00:00,22575843,NaN,NaN,NaN,NaN
20.05.2023 00:00:00,22622245,NaN,NaN,NaN,NaN
21.05.2023 00:00:00,22659146,NaN,NaN,NaN,NaN
22.05.2023 00:00:00,22702768,NaN,NaN,NaN,NaN
23.05.2023 00:00:00,22743040,NaN,NaN,NaN,NaN
24.05.2023 00:00:00,22782506,NaN,NaN,NaN,NaN
25.05.2023 00:00:00,22826824,NaN,NaN,NaN,NaN
26.05.2023 00:00:00,22865020,NaN,NaN,NaN,NaN
27.05.2023 00:00:00,22891737,NaN,NaN,NaN,NaN
28.05.2023 00:00:00,22924523,NaN,NaN,NaN,NaN
29.05.2023 00:00:00,22971037,NaN,NaN,NaN,NaN
30.05.2023 00:00:00,23016151,NaN,NaN,NaN,NaN
31.05.2023 00:00:00,23057190,NaN,NaN,NaN,NaN
01.06.2023 00:00:00,23099509,NaN,NaN,NaN,NaN
02.06.2023 00:00:00,23143349,NaN,NaN,NaN,NaN
03.06.2023 00:00:00,23188319,NaN,NaN,NaN,NaN
04.06.2023 00:00:00,23229745,NaN,NaN,NaN,NaN
05.06.2023 00:00:00,23259879,NaN,NaN,NaN,NaN
06.06.2023 00:00:00,23305258,NaN,NaN,NaN,NaN
07.06.2023 00:00:00,23349159,NaN,NaN,NaN,NaN
08.06.2023 00:00:00,23393042,NaN,NaN,NaN,NaN
09.06.2023 00:00:00,23437929,NaN,NaN,NaN,NaN
10.06.2023 00:00:00,23478040,NaN,NaN,NaN,NaN
11.06.2023 00:00:00,23521312,NaN,NaN,NaN,NaN
12.06.2023 00:00:00,23563612,NaN,NaN,NaN,NaN
13.06.2023 00:00:00,23606137,NaN,NaN,NaN,NaN
14.06.2023 00:00:00,23648512,NaN,NaN,NaN,NaN
15.06.2023 00:00:00,23692483,NaN,NaN,NaN,NaN
16.06.2023 00:00:00,23736636,NaN,NaN,NaN,NaN
17.06.2023 00:00:00,23781067,NaN,NaN,NaN,NaN
18.06.2023 00:00:00,23819502,NaN,NaN,NaN,NaN
19.06.2023 00:00:00,23862847,NaN,NaN,NaN,NaN
20.06.2023 00:00:00,23897173,NaN,NaN,NaN,NaN
21.06.2023 00:00:00,23911434,NaN,NaN,NaN,NaN
22.06.2023 00:00:00,23948305,NaN,NaN,NaN,NaN
23.06.2023 00:00:00,23971907,NaN,NaN,NaN,NaN
24.06.2023 00:00:00,24017403,NaN,NaN,NaN,NaN
25.06.2023 00:00:00,24027895,NaN,NaN,NaN,NaN
26.06.2023 00:00:00,24070547,NaN,NaN,NaN,NaN
27.06.2023 00:00:00,24115318,NaN,NaN,NaN,NaN
28.06.2023 00:00:00,24158864,NaN,NaN,NaN,NaN
29.06.2023 00:00:00,24203446,NaN,NaN,NaN,NaN
30.06.2023 00:00:00,24232168,NaN,NaN,NaN,NaN
01.07.2023 00:00:00,24244409,NaN,NaN,NaN,NaN
02.07.2023 00:00:00,24261217,NaN,NaN,NaN,NaN
03.07.2023 00:00:00,24292857,NaN,NaN,NaN,NaN
04.07.2023 00:00:00,24308892,NaN,NaN,NaN,NaN
05.07.2023 00:00:00,24345034,NaN,NaN,NaN,NaN
06.07.2023 00:00:00,24370301,NaN,NaN,NaN,NaN
07.07.2023 00:00:00,24400860,NaN,NaN,NaN,NaN
08.07.2023 00:00:00,24432029,NaN,NaN,NaN,NaN
09.07.2023 00:00:00,24476307,NaN,NaN,NaN,NaN
10.07.2023 00:00:00,24520698,NaN,NaN,NaN,NaN
11.07.2023 00:00:00,24555195,NaN,NaN,NaN,NaN
12.07.2023 00:00:00,24579949,NaN,NaN,NaN,NaN
13.07.2023 00:00:00,24621136,NaN,NaN,NaN,NaN
14.07.2023 00:00:00,24656735,NaN,NaN,NaN,NaN
15.07.2023 00:00:00,24699449,NaN,NaN,NaN,NaN
16.07.2023 00:00:00,24740789,NaN,NaN,NaN,NaN
17.07.2023 00:00:00,24764403,NaN,NaN,NaN,NaN
18.07.2023 00:00:00,24794345,NaN,NaN,NaN,NaN
19.07.2023 00:00:00,24827595,NaN,NaN,NaN,NaN
20.07.2023 00:00:00,24854916,NaN,NaN,NaN,NaN
21.07.2023 00:00:00,24893920,NaN,NaN,NaN,NaN
22.07.2023 00:00:00,24914882,NaN,NaN,NaN,NaN
23.07.2023 00:00:00,24933234,NaN,NaN,NaN,NaN
24.07.2023 00:00:00,24966091,NaN,NaN,NaN,NaN
25.07.2023 00:00:00,24979062,NaN,NaN,NaN,NaN
26.07.2023 00:00:00,25000954,NaN,NaN,NaN,NaN
27.07.2023 00:00:00,25022646,NaN,NaN,NaN,NaN
28.07.2023 00:00:00,25060565,NaN,NaN,NaN,NaN
29.07.2023 00:00:00,25102733,NaN,NaN,NaN,NaN
30.07.2023 00:00:00,25111255,NaN,NaN,NaN,NaN
31.07.2023 00:00:00,25128076,NaN,NaN,NaN,NaN
01.08.2023 00:00:00,25154767,NaN,NaN,NaN,NaN
02.08.2023 00:00:00,25184448,NaN,NaN,NaN,NaN
03.08.2023 00:00:00,25191036,NaN,NaN,NaN,NaN
04.08.2023 00:00:00,25219455,NaN,NaN,NaN,NaN
05.08.2023 00:00:00,25245254,NaN,NaN,NaN,NaN
06.08.2023 00:00:00,25264808,NaN,NaN,NaN,NaN
07.08.2023 00:00:00,25299117,NaN,NaN,NaN,NaN
08.08.2023 00:00:00,25311293,NaN,NaN,NaN,NaN
09.08.2023 00:00:00,25328603,NaN,NaN,NaN,NaN
10.08.2023 00:00:00,25361789,NaN,NaN,NaN,NaN
11.08.2023 00:00:00,25390590,NaN,NaN,NaN,NaN
12.08.2023 00:00:00,25432026,NaN,NaN,NaN,NaN
13.08.2023 00:00:00,25473296,NaN,NaN,NaN,NaN
14.08.2023 00:00:00,25499436,NaN,NaN,NaN,NaN
15.08.2023 00:00:00,25538962,NaN,NaN,NaN,NaN
16.08.2023 00:00:00,25562911,NaN,NaN,NaN,NaN
17.08.2023 00:00:00,25601830,NaN,NaN,NaN,NaN
18.08.2023 00:00:00,25638503,NaN,NaN,NaN,NaN
19.08.2023 00:00:00,25671957,NaN,NaN,NaN,NaN
20.08.2023 00:00:00,NaN,NaN,NaN,NaN,NaN
21.08.2023 00:00:00,25685413,NaN,NaN,NaN,NaN
22.08.2023 00:00:00,25710273,NaN,NaN,NaN,NaN
23.08.2023 00:00:00,25749913,NaN,NaN,NaN,NaN
24.08.2023 00:00:00,25790320,NaN,NaN,NaN,NaN
25.08.2023 00:00:00,25821104,NaN,NaN,NaN,NaN
26.08.2023 00:00:00,NaN,NaN,NaN,NaN,NaN
27.08.2023 00:00:00,25868037,NaN,NaN,NaN,NaN
28.08.2023 00:00:00,25884978,NaN,NaN,NaN,NaN
29.08.2023 00:00:00,25899427,NaN,NaN,NaN,NaN
30.08.2023 00:00:00,25915768,NaN,NaN,NaN,NaN
31.08.2023 00:00:00,25933682,NaN,NaN,NaN,NaN
01.09.2023 00:00:00,25953766,NaN,NaN,NaN,NaN
02.09.2023 00:00:00,25976414,NaN,NaN,NaN,NaN
03.09.2023 00:00:00,25996019,NaN,NaN,NaN,NaN
04.09.2023 00:00:00,26004727,NaN,NaN,NaN,NaN
05.09.2023 00:00:00,26021029,NaN,NaN,NaN,NaN
06.09.2023 00:00:00,26048115,NaN,NaN,NaN,NaN
07.09.2023 00:00:00,26073674,NaN,NaN,NaN,NaN
08.09.2023 00:00:00,26102367,NaN,NaN,NaN,NaN
09.09.2023 00:00:00,26126605,NaN,NaN,NaN,NaN
10.09.2023 00:00:00,26155181,NaN,NaN,NaN,NaN
11.09.2023 00:00:00,26182054,NaN,NaN,NaN,NaN
12.09.2023 00:00:00,26208118,NaN,NaN,NaN,NaN
13.09.2023 00:00:00,26232862,NaN,NaN,NaN,NaN
14.09.2023 00:00:00,26253084,NaN,NaN,NaN,NaN
15.09.2023 00:00:00,26269198,NaN,NaN,NaN,NaN
16.09.2023 00:00:00,26287192,NaN,NaN,NaN,NaN
17.09.2023 00:00:00,26308927,NaN,NaN,NaN,NaN
18.09.2023 00:00:00,26346788,NaN,NaN,NaN,NaN
19.09.2023 00:00:00,26382102,NaN,NaN,NaN,NaN
20.09.2023 00:00:00,26390547,NaN,NaN,NaN,NaN
21.09.2023 00:00:00,26412134,NaN,NaN,NaN,NaN
22.09.2023 00:00:00,26428022,NaN,NaN,NaN,NaN
23.09.2023 00:00:00,26450398,NaN,NaN,NaN,NaN
24.09.2023 00:00:00,26455357,NaN,NaN,NaN,NaN
25.09.2023 00:00:00,26475276,NaN,NaN,NaN,NaN
26.09.2023 00:00:00,26501253,NaN,NaN,NaN,NaN
27.09.2023 00:00:00,26548765,NaN,NaN,NaN,NaN
28.09.2023 00:00:00,26578453,NaN,NaN,NaN,NaN
29.09.2023 00:00:00,26601847,NaN,NaN,NaN,NaN
30.09.2023 00:00:00,26629212,NaN,NaN,NaN,NaN
01.10.2023 00:00:00,26646780,NaN,NaN,NaN,NaN
02.10.2023 00:00:00,26661882,NaN,NaN,NaN,NaN
03.10.2023 00:00:00,26693076,NaN,NaN,NaN,NaN
04.10.2023 00:00:00,26733724,NaN,NaN,NaN,NaN
05.10.2023 00:00:00,26761950,NaN,NaN,NaN,NaN
06.10.2023 00:00:00,26784304,NaN,NaN,NaN,NaN
07.10.2023 00:00:00,26805710,NaN,NaN,NaN,NaN
08.10.2023 00:00:00,26835531,NaN,NaN,NaN,NaN
09.10.2023 00:00:00,26862310,NaN,NaN,NaN,NaN
10.10.2023 00:00:00,26890684,NaN,NaN,NaN,NaN
11.10.2023 00:00:00,26906882,NaN,NaN,NaN,NaN
12.10.2023 00:00:00,26928955,NaN,NaN,NaN,NaN
13.10.2023 00:00:00,26963254,NaN,NaN,NaN,NaN
14.10.2023 00:00:00,26971653,NaN,NaN,NaN,NaN
15.10.2023 00:00:00,26973979,NaN,NaN,NaN,NaN
16.10.2023 00:00:00,26978628,NaN,NaN,NaN,NaN
17.10.2023 00:00:00,27011720,NaN,NaN,NaN,NaN
18.10.2023 00:00:00,27039551,NaN,NaN,NaN,NaN
19.10.2023 00:00:00,27063293,NaN,NaN,NaN,NaN
20.10.2023 00:00:00,27100809,NaN,NaN,NaN,NaN
21.10.2023 00:00:00,27121240,NaN,NaN,NaN,NaN
22.10.2023 00:00:00,27132120,NaN,NaN,NaN,NaN
23.10.2023 00:00:00,27133755,NaN,NaN,NaN,NaN
24.10.2023 00:00:00,27142580,NaN,NaN,NaN,NaN
25.10.2023 00:00:00,27163813,NaN,NaN,NaN,NaN
26.10.2023 00:00:00,27173356,NaN,NaN,NaN,NaN
27.10.2023 00:00:00,27187119,NaN,NaN,NaN,NaN
28.10.2023 00:00:00,27189279,NaN,NaN,NaN,NaN
29.10.2023 00:00:00,27196409,NaN,NaN,NaN,NaN
30.10.2023 00:00:00,27204357,NaN,NaN,NaN,NaN
31.10.2023 00:00:00,27222511,NaN,NaN,NaN,NaN
01.11.2023 00:00:00,27231757,NaN,NaN,NaN,NaN
02.11.2023 00:00:00,27236280,NaN,NaN,NaN,NaN
03.11.2023 00:00:00,27245193,NaN,NaN,NaN,NaN
04.11.2023 00:00:00,27251683,NaN,NaN,NaN,NaN
05.11.2023 00:00:00,27254466,NaN,NaN,NaN,NaN
06.11.2023 00:00:00,27277347,NaN,NaN,NaN,NaN
07.11.2023 00:00:00,27281478,NaN,NaN,NaN,NaN
08.11.2023 00:00:00,27286086,NaN,NaN,NaN,NaN
09.11.2023 00:00:00,27308166,NaN,NaN,NaN,NaN
10.11.2023 00:00:00,27331939,NaN,NaN,NaN,NaN
11.11.2023 00:00:00,27338245,NaN,NaN,NaN,NaN
12.11.2023 00:00:00,27348446,NaN,NaN,NaN,NaN
13.11.2023 00:00:00,27354145,NaN,NaN,NaN,NaN
14.11.2023 00:00:00,27383730,NaN,NaN,NaN,NaN
15.11.2023 00:00:00,27387126,NaN,NaN,NaN,NaN
16.11.2023 00:00:00,27393750,NaN,NaN,NaN,NaN
17.11.2023 00:00:00,27399251,NaN,NaN,NaN,NaN
18.11.2023 00:00:00,27412106,NaN,NaN,NaN,NaN
19.11.2023 00:00:00,27413798,NaN,NaN,NaN,NaN
20.11.2023 00:00:00,27427523,NaN,NaN,NaN,NaN
21.11.2023 00:00:00,27428549,NaN,NaN,NaN,NaN
22.11.2023 00:00:00,27443451,NaN,NaN,NaN,NaN
23.11.2023 00:00:00,27460111,NaN,NaN,NaN,NaN
24.11.2023 00:00:00,27462484,NaN,NaN,NaN,NaN
25.11.2023 00:00:00,27471934,NaN,NaN,NaN,NaN
26.11.2023 00:00:00,27483148,NaN,NaN,NaN,NaN
27.11.2023 00:00:00,27495178,NaN,NaN,NaN,NaN
28.11.2023 00:00:00,27511488,NaN,NaN,NaN,NaN
29.11.2023 00:00:00,27513988,NaN,NaN,NaN,NaN
30.11.2023 00:00:00,27515014,NaN,NaN,NaN,NaN
